1675934336718661263,-27.438263,56.024498,21.63498
1675934336918848086,-23.792465,45.81787,24.200726
1675934337118706315,-22.350098,37.41401,22.797512
1675934337318198919,-22.153008,30.81439,20.855755
1675934337518060117,20.758003,7.3846436,-14.938568
1675934337718340065,34.128315,5.917492,-12.959656
1675934337918443190,32.395348,0.6087704,-13.522278
1675934338119554336,31.965416,-3.1484127,-15.832191
1675934338319122773,14.979584,-15.829443,-16.424974
1675934338518210325,12.1213,-18.024551,-22.23562
1675934338718103659,10.228729,-23.667173,-26.023848
1675934338918942929,9.163864,-27.712746,-29.130009
1675934339120523033,11.058235,-30.023369,-30.242102
1675934339323753346,12.508041,-21.504519,-32.76667
1675934339523927356,8.876038,-24.159681,-19.186989
1675934339719223971,10.360237,-23.999853,-14.371122
1675934339917995793,12.42765,-21.92001,-11.523251
1675934340118581523,14.44519,-21.695076,-8.441345
1675934340318802668,13.008705,-21.570175,-3.2546177
1675934340518994908,13.885025,-21.86405,2.2923183
1675934340862264908,15.300674,-19.650501,6.079422
1675934341062751001,17.21814,-19.173838,7.9045925
1675934341262125324,16.81427,-20.24619,5.656328
1675934341462282564,14.423012,-18.441021,-0.8249836
1675934341662268918,8.095123,-18.117739,-2.1256561
1675934341862395480,4.473007,-22.531664,0.5074539
1675934342062296522,5.170471,-21.593111,1.4534264
1675934342262653501,4.5141068,-22.202019,-2.5672112
1675934342463853813,0.49209595,-26.876143,-4.3003273
1675934342662327772,-5.572838,-29.08093,-1.0871563
1675934342862261417,-9.851997,-31.481333,4.758827
1675934343062081678,-9.143997,-34.718002,12.328941
1675934343275673032,-6.6266403,-36.89479,18.684494
1675934343463490636,-4.8937454,-39.35379,23.380718
1675934343663249386,-6.4036255,-42.149467,26.453812
1675934343862409334,-8.2506485,-44.980656,32.24185
1675934344063447459,-7.0282593,-47.13034,35.17532
1675934344262378604,-6.7140503,-48.723488,35.125256
1675934344462172719,-7.2080383,-50.61463,32.904633
1675934344662298865,-8.466713,-52.731956,30.362415
1675934344862559021,-10.985176,-55.336754,27.388645
1675934345062131469,-13.898415,-57.42421,25.074055
1675934345262689854,-16.131943,-59.082047,22.51015
1675934345462252146,-17.08992,-59.901115,20.883228
1675934345673607458,-17.602802,-60.65641,19.319458
1675934345875005739,-18.037846,-61.12992,18.21532
1675934346076044072,-18.636784,-59.623604,19.935516
1675934346262390114,-18.603413,-57.498116,21.482487
1675934346462152562,-18.251404,-55.64582,20.441845
1675934346663789176,-17.865894,-53.347427,18.706089
1675934346862188655,-17.79425,-51.15232,17.284275
1675934347062412093,-18.39547,-49.382782,15.629574
1675934347262397614,-18.949863,-47.922417,13.970161
1675934347463675270,-19.134285,-47.22178,11.73468
1675934347662008655,-18.839153,-47.698944,8.255917
1675934347862051832,-18.597439,-48.56942,4.3413086
1675934348062392145,-18.311016,-48.63575,2.342205
1675934348262394176,-17.895676,-48.69252,0.783905
1675934348462757144,-17.211582,-48.915443,-1.0256424
1675934348662416571,-16.720882,-49.056984,-2.6910858
1675934348862395269,-16.402985,-49.103424,-3.8053818
1675934349062629332,-16.171848,-49.137726,-4.482437
1675934349263448030,-16.129417,-49.089943,-4.666027
1675934349462050425,-16.254772,-49.055122,-4.346817
1675934349662163654,-16.505302,-49.021927,-3.7078037
1675934349861846050,-16.881535,-48.936996,-3.0551548
1675934350070628758,-17.251526,-48.855705,-2.4807892
1675934350262340842,-17.559898,-48.777046,-1.9246483
1675934350462196050,-17.766102,-48.729256,-1.4484787
1675934350662012300,-17.854393,-48.687614,-1.1428185
1675934350863980737,-17.851944,-48.70198,-1.0810947
1675934351062345216,-17.758732,-48.704597,-1.298069
1675934351262591414,-17.620583,-48.712273,-1.6822472
1675934351462256310,-17.3862,-48.772972,-2.1290207
1675934351662802299,-17.116898,-48.828926,-2.5824833
1675934351862623185,-16.837055,-48.898865,-2.9877071
1675934352062470685,-16.568676,-48.948647,-3.3846378
1675934352262602091,-16.335003,-49.01719,-3.7064247
