1675934336919331628,0.0,0.0,0.0
1675934337118763086,-0.5894911,-0.0020011663,-0.40252876
1675934337329788503,0.37963042,0.08802122,0.33346462
1675934337532189388,-1.4509366,1.0093783,-0.058000565
1675934337734896419,-1.0317357,1.3069394,-0.6136589
1675934337937124961,0.5212121,0.6576769,-0.035609245
1675934338129418502,2.1717734,0.20179117,1.3015165
1675934338331333294,1.3289455,-1.0705358,1.1058235
1675934338533692148,1.4799914,0.22857165,-1.7772913
1675934338735958294,-1.1284657,0.2688737,-1.060296
1675934338938383033,-0.38354266,-1.3553164,-2.3494387
1675934339150312513,2.1906867,-0.112584114,-0.13352966
1675934339352246992,-1.021097,-0.3633287,0.76409626
1675934339554488502,1.8474159,2.8441074,-0.6785736
1675934339756806731,3.2962596,0.7961786,1.4468722
1675934339950519596,-1.4257154,-3.4313323,-0.112692356
1675934340152052564,-5.5179696,-2.3307905,-1.4042974
1675934340354297200,-3.435708,-1.2718635,1.5716403
1675934340563249908,6.7535706,3.0405817,2.018107
1675934340759006626,3.3132806,3.2774248,-3.0011408
1675934340962094960,-4.3343353,0.06903458,-5.888945
1675934341163526731,-5.964756,-2.1755414,-3.5278387
1675934341375649178,-9.908827,0.75797963,1.8475518
1675934341577816262,-1.336081,-1.9475248,10.64843
1675934341780501053,8.407835,-4.622462,0.8314672
1675934341982990272,0.8168179,6.2410326,-2.0307798
1675934342175009438,1.8309952,0.6793966,3.1710503
1675934342382932980,2.3830934,4.779546,-3.0142822
1675934342579407095,-0.44710937,-0.44062424,-0.757021
1675934342782040011,-2.6507769,4.041026,-1.9366773
1675934342983894594,-2.2026725,3.5830007,0.24765763
1675934343196021053,0.7534427,2.167272,0.82376915
1675934343398665792,-0.93167114,1.702467,-1.4401414
1675934343600262563,-0.88905925,1.7308903,0.6501884
1675934343803319125,-1.106933,1.7283711,-1.2552516
1675934343995430896,-0.7206745,2.2689886,-0.59718215
1675934344197881677,-1.0843402,1.2417865,-0.109433174
1675934344400080115,-1.5798011,3.9756722,-3.9307551
1675934344602739958,-1.213748,3.381548,-0.03702171
1675934344814067198,-0.7825892,2.164424,0.68330795
1675934345016174281,-0.40629193,1.7041454,-0.2737104
1675934345228258135,0.1049937,-1.6099796,0.29268113
1675934345431215531,0.73875046,0.090807915,0.09012729
1675934345623704489,-0.4665451,2.0511837,-1.4674731
1675934345815985218,-1.385541,0.17060089,0.7256369
1675934346018342510,-1.0730991,-0.1322484,2.272307
1675934346225528239,-0.09791769,0.4148531,-0.9984369
1675934346422982718,-0.8818289,4.766201,-5.669742
1675934346635237249,-0.8176657,1.0500517,-0.124732316
1675934346837489333,-0.81784576,0.7977915,1.5983467
1675934347039097666,-0.006707549,0.980258,0.021533474
1675934347241261468,-0.31559703,0.8985834,-0.7014584
1675934347433991884,-0.56469107,0.7954302,0.020403266
1675934347636492301,-0.30417332,0.7852602,0.11422181
1675934347838492822,-0.11456275,0.52562237,-0.21684352
1675934348047163811,0.032621205,0.35795593,-0.21263184
