1675934336703582982,1.3880796,-1.1186373,10.199125
1675934336906238138,-0.6675994,-2.4255335,9.972128
1675934337108682357,0.020076886,-0.34403569,10.407741
1675934337300853555,-0.87246597,0.33463427,9.953319
1675934337504785326,-0.7924345,0.8730786,9.6920185
1675934337705528971,0.5580651,0.9609761,9.9461355
1675934337907621940,-0.08720147,1.5013583,11.077403
1675934338110950950,-1.2087797,1.5730674,10.910045
1675934338319166367,-0.9637836,3.2000282,7.529576
1675934338518248659,-3.1859632,3.5697458,8.319971
1675934338718132200,-2.279398,2.1493611,6.2363086
1675934338918972825,-0.45327058,3.6804442,8.1631
1675934339130613919,-4.273568,3.3424203,8.972649
1675934339332843867,-3.3774905,5.7012916,6.7719016
1675934339535059596,-2.5003388,4.086301,8.394645
1675934339737561575,-6.5277824,0.9631422,6.6141195
1675934339929866575,-7.7728286,3.8749363,5.113475
1675934340132227304,-5.6636276,7.232145,4.8218513
1675934340334590429,0.43425623,9.510417,4.8699617
1675934340536784127,-2.7324526,9.026238,0.34716675
1675934340739582824,-9.089012,5.42768,-0.27735126
1675934340942498033,-6.5101123,4.4938684,2.4193163
1675934341154274960,-3.0846136,4.2648325,4.5193963
1675934341356274387,3.3282652,3.2259078,7.2677083
1675934341563520012,5.318445,2.2295065,1.4845916
1675934341760231105,2.154359,12.739714,-1.2877749
1675934341963507199,1.0560375,7.1540537,0.8973533
1675934342163095168,0.5187335,11.359343,-1.9526502
1675934342358109803,0.2926621,6.9022174,-0.2107724
1675934342572505480,-1.1554254,10.656619,-1.268622
1675934342762636261,-1.2962214,10.56211,0.106274664
1675934342974417563,1.4729528,9.901794,-0.2991261
1675934343176467980,-0.108064376,8.691634,-1.5170385
1675934343379413136,-0.18570156,9.712205,-1.2730681
1675934343581156782,-0.27701935,8.932869,-1.9621128
1675934343773995948,-0.37665942,10.191937,-2.0331376
1675934343976203448,-0.31201875,9.039122,-1.334289
1675934344178225948,-0.9906887,11.244657,-2.9785786
1675934344380479802,-0.19470794,12.127278,-0.30961448
1675934344583103708,-0.009108284,10.556749,1.0437353
1675934344794490844,0.27909562,10.210633,-0.027338866
1675934344996569177,0.5871364,6.7051034,0.038327843
1675934345199421416,0.3563908,8.323171,-0.35795254
1675934345401712510,-0.026779013,10.417323,-1.2858368
1675934345594297510,-0.8634595,8.612859,-0.15559418
1675934345796601625,-0.36332098,7.980359,-0.068038546
1675934345998823760,0.17284322,8.500676,-2.4775279
1675934346200947666,-0.22811134,13.169739,-4.607136
1675934346403851260,-0.39797837,9.849465,0.13739796
1675934346615593812,-0.27382722,9.455694,1.5372614
1675934346817600114,0.12131311,9.755527,0.27967578
1675934347019883082,-0.26014665,9.695219,-0.23551151
1675934347222080947,-0.6842441,9.646082,0.2792198
