1675988297269849568,1030.1079
1675988297369338318,1030.1265
1675988297468959672,1030.169
1675988297568747484,1030.2253
1675988297671595297,1030.2651
1675988297769653109,1030.2917
1675988297869324464,1030.2947
1675988297969546078,1030.3267
1675988298071422953,1030.3835
1675988298169296390,1030.4746
1675988298269851495,1030.5171
1675988298369952120,1030.5171
1675988298469511755,1030.5813
1675988298568969828,1030.5906
1675988298669262067,1030.626
1675988298769981078,1030.5657
1675988298870534359,1030.5288
1675988298970236963,1030.4692
1675988299070439723,1030.5435
1675988299171620505,1030.5591
1675988299270185713,1030.5667
1675988299371097900,1030.6062
1675988299469744827,1030.6401
1675988299569903161,1030.6338
1675988299671942327,1030.6667
1675988299770281546,1030.6748
1675988299872558473,1030.7412
1675988299971055244,1030.737
1675988300076078994,1030.7495
1675988300169906494,1030.7886
1675988300272820192,1030.7598
1675988300371143785,1030.7483
1675988300469880504,1030.7661
1675988300570796806,1030.7505
1675988300684773994,1030.7532
1675988300770578212,1030.7478
1675988300883790192,1030.7944
1675988300970934514,1030.7856
1675988301083380660,1030.7886
1675988301172241754,1030.7947
1675988301281886441,1030.8
1675988301368730712,1030.8167
1675988301471498420,1030.8477
1675988301569363212,1030.874
1675988301669459827,1030.8384
1675988301769698108,1030.813
1675988301871930243,1030.8079
1675988301969989618,1030.8167
1675988302072349931,1030.7769
1675988302172547587,1030.781
1675988302275263576,1030.781
1675988302369299670,1030.7822
1675988302469357014,1030.9583
1675988302571762743,1032.1721
1675988302669209670,1034.9666
1675988302769691337,1038.7449
1675988302869627535,1043.0474
1675988302969101805,1047.5703
1675988303069746337,1052.0022
1675988303171110347,1056.1638
1675988303270025086,1060.1826
1675988303369766857,1064.2327
1675988303469225503,1068.4099
1675988303569575607,1072.781
1675988303668936336,1077.3508
1675988303770555607,1082.0718
1675988303869348263,1086.8855
1675988303968812899,1091.6184
1675988304069166388,1096.0261
1675988304168617013,1099.9517
1675988304269672117,1103.376
1675988304368820294,1106.2866
1675988304469123784,1108.7971
1675988304568665763,1111.0874
1675988304669117065,1113.3044
1675988304768652065,1115.4519
1675988304869502690,1117.5366
1675988304969620398,1119.6411
1675988305069529357,1121.7573
1675988305171745242,1123.9319
1675988305270032638,1126.3572
1675988305369463627,1128.9309
1675988305469143159,1131.2466
1675988305568750815,1133.0654
1675988305668743783,1134.5156
1675988305768868054,1135.7078
1675988305868937273,1136.6738
1675988305969695294,1137.5127
1675988306069178367,1138.2444
1675988306169172221,1138.2444
1675988306268949669,1138.9185
1675988306369885658,1139.5774
1675988306469650658,1140.2102
1675988306569740606,1140.8059
1675988306669862064,1141.3545
1675988306769064304,1141.8496
1675988306869182585,1142.3223
1675988306968915658,1142.7744
1675988307068996543,1143.2224
1675988307169295606,1143.669
1675988307269780397,1144.1304
1675988307369764981,1144.5767
1675988307469036439,1145.0137
1675988307568936908,1145.4375
1675988307670029095,1145.856
1675988307769193314,1146.2646
1675988307869113106,1146.6411
1675988307969772012,1146.9897
1675988308070133366,1147.321
1675988308169100501,1147.6204
1675988308270671074,1147.9094
1675988308369960137,1148.1536
1675988308468647845,1148.3716
1675988308568830814,1148.5566
1675988308668791282,1148.7278
1675988308769671855,1148.8857
1675988308869323834,1149.0503
1675988308970175918,1149.2317
1675988309069627793,1149.4194
1675988309170739720,1149.6062
1675988309268774772,1149.7749
1675988309370307636,1149.9563
1675988309468958626,1150.1414
1675988309569044667,1150.3208
1675988309668790344,1150.49
1675988309769718365,1150.6443
1675988309868715449,1150.7725
1675988309969266803,1150.8665
1675988310070534771,1150.8665
1675988310169159823,1150.9436
1675988310269082167,1151.0032
1675988310368952948,1151.0288
1675988310470394146,1151.0566
1675988310568560500,1151.0779
1675988310668801334,1151.1052
1675988310769754823,1151.1357
1675988310869782636,1151.1606
1675988310969062427,1151.1951
1675988311069810917,1151.228
1675988311168772063,1151.2605
1675988311270026229,1151.2878
1675988311369354667,1151.2986
1675988311468636802,1151.2974
1675988311569555708,1151.2896
1675988311669394406,1151.2749
1675988311770038521,1151.2639
1675988311869684562,1151.2266
1675988311969983052,1151.196
1675988312070003729,1151.1726
1675988312169979510,1151.1555
1675988312269991177,1151.147
1675988312370047791,1151.1548
1675988312469904250,1151.1719
1675988312569966125,1151.1987
1675988312669303312,1151.2302
1675988312770026489,1151.2554
1675988312869926802,1151.2756
1675988312969621541,1151.2886
1675988313070327947,1151.279
1675988313169920083,1151.2715
1675988313269108885,1151.2607
1675988313368962322,1151.2397
1675988313469526958,1151.2231
1675988313569437530,1151.2017
1675988313669491697,1151.197
1675988313770147218,1151.2
1675988313870329301,1151.2161
1675988313969893572,1151.2195
1675988314070911072,1151.2195
1675988314169206749,1151.2383
1675988314269101020,1151.2559
1675988314369930499,1151.2681
1675988314470122218,1151.2866
1675988314568759249,1151.2788
1675988314668660238,1151.2798
1675988314769242478,1151.2671
1675988314869652009,1151.2522
1675988314969829144,1151.2378
1675988315068801905,1151.2231
1675988315168940499,1151.2039
1675988315268930603,1151.1973
1675988315369312113,1151.1882
1675988315468933780,1151.2002
1675988315568798571,1151.2041
1675988315668899873,1151.221
1675988315769921696,1151.2441
1675988315868984717,1151.2612
1675988315969316175,1151.2812
1675988316069684040,1151.294
1675988316169202321,1151.2981
1675988316270363988,1151.2898
1675988316370372998,1151.2817
1675988316470047425,1151.2693
1675988316569934613,1151.2517
1675988316669143883,1151.2427
1675988316769156175,1151.2219
1675988316868968623,1151.2117
1675988316969074769,1151.2134
1675988317069878883,1151.22
1675988317170005394,1151.2312
1675988317269173154,1151.2495
1675988317369158675,1151.2673
1675988317468686383,1151.2896
1675988317568942060,1151.3137
1675988317668511696,1151.3354
1675988317769245810,1151.3474
1675988317868806539,1151.3567
1675988317969359768,1151.3567
1675988318069480810,1151.3599
1675988318169191122,1151.3438
1675988318268894456,1151.3096
1675988318369331904,1151.2747
1675988318470059820,1151.2239
1675988318575973362,1151.1794
1675988318669597112,1151.1384
1675988318770258466,1151.1287
1675988318869053518,1151.1294
1675988318970742685,1151.1445
1675988319069663622,1151.1609
1675988319170254143,1151.1951
1675988319269574872,1151.2278
1675988319369863830,1151.2622
1675988319468276851,1151.2976
1675988319569322580,1151.3191
1675988319670400184,1151.345
1675988319770332945,1151.345
1675988319869922216,1151.3313
1675988319970036799,1151.3196
1675988320069411070,1151.3003
1675988320169857945,1151.2903
1675988320269630028,1151.2686
1675988320370091903,1151.2615
1675988320469806747,1151.2568
1675988320569400809,1151.2639
1675988320669095861,1151.2803
1675988320769440288,1151.3008
1675988320869327736,1151.3176
1675988320969980496,1151.3391
1675988321069442944,1151.3596
1675988321170030705,1151.3652
1675988321270001330,1151.3604
1675988321369737319,1151.342
1675988321469492059,1151.3206
1675988321569631486,1151.2893
1675988321669960652,1151.2695
1675988321768690444,1151.2478
1675988321870160548,1151.2478
1675988321968716590,1151.2297
1675988322070874975,1151.2109
1675988322168934350,1151.2056
1675988322269337579,1151.2163
1675988322369070548,1151.241
1675988322469078829,1151.2593
1675988322569152267,1151.2856
1675988322669200548,1151.3064
1675988322769335808,1151.3281
1675988322869212891,1151.3354
1675988322970337527,1151.3362
1675988323070573621,1151.3386
1675988323169479610,1151.3267
1675988323270694818,1151.3115
1675988323369407475,1151.2961
1675988323468980860,1151.2913
1675988323569505131,1151.2888
1675988323669282006,1151.281
1675988323771787683,1151.29
1675988323868821849,1151.2998
1675988323970125339,1151.3096
1675988324070069454,1151.3206
1675988324169999818,1151.335
1675988324269773203,1151.3418
1675988324369010912,1151.3464
1675988324471393255,1151.3481
1675988324570236797,1151.3306
1675988324669551485,1151.3206
1675988324768999974,1151.3103
1675988324869335287,1151.2996
1675988324969379037,1151.281
1675988325070109818,1151.2654
1675988325169686797,1151.263
1675988325270579870,1151.273
1675988325368739505,1151.2808
1675988325468767838,1151.2991
1675988325568797734,1151.3196
1675988325669160390,1151.3196
1675988325770055599,1151.3354
1675988325869192838,1151.362
1675988325969201276,1151.3728
1675988326070416015,1151.3708
1675988326169284140,1151.3711
1675988326269038515,1151.3662
1675988326369044921,1151.3535
1675988326469839713,1151.3357
1675988326568966796,1151.3228
1675988326668840234,1151.3015
1675988326769231484,1151.292
1675988326868923932,1151.2971
1675988326969433202,1151.3123
1675988327070031119,1151.3306
1675988327169611327,1151.3574
1675988327269115702,1151.3826
1675988327369007994,1151.4033
1675988327469061483,1151.4158
1675988327569280442,1151.4365
1675988327669750181,1151.4382
1675988327769026588,1151.4268
1675988327868841275,1151.4153
1675988327968661171,1151.3967
1675988328068855910,1151.3757
1675988328168828619,1151.3567
1675988328268967994,1151.3467
1675988328369132004,1151.3413
1675988328469739712,1151.3442
1675988328570271848,1151.354
1675988328669781743,1151.3689
1675988328769535858,1151.387
1675988328869544504,1151.3997
1675988328971868358,1151.4043
1675988329070196535,1151.416
1675988329170416899,1151.4106
1675988329268957733,1151.408
1675988329372310441,1151.3972
1675988329468978566,1151.3772
1675988329572438983,1151.3772
1675988329668846639,1151.3547
1675988329769797160,1151.3389
1675988329869952316,1151.3391
1675988329969413410,1151.3362
1675988330070525597,1151.3386
1675988330169143826,1151.3511
1675988330269621170,1151.3708
1675988330369615128,1151.3872
1675988330469341899,1151.4099
1675988330570128566,1151.4246
1675988330669567784,1151.4292
1675988330769599138,1151.4258
1675988330869117055,1151.4187
1675988330969893409,1151.4182
1675988331069966847,1151.4102
1675988331170300701,1151.4045
1675988331270705805,1151.3989
1675988331368877732,1151.3901
1675988331469087472,1151.3904
1675988331568546013,1151.3887
1675988331669067680,1151.3914
1675988331768876586,1151.3953
1675988331870718982,1151.4006
1675988331969270023,1151.4048
1675988332070213617,1151.4124
1675988332168774503,1151.4172
1675988332270120336,1151.4109
1675988332369252523,1151.4089
1675988332468737315,1151.3953
1675988332568635232,1151.3911
1675988332668654659,1151.3962
