1675988297203755089,17.889744,15.963885,-150.3631
1675988297392977693,17.45164,17.44017,-150.51358
1675988297593900453,16.598778,15.339399,-150.56471
1675988297793483578,16.039337,12.2801485,-150.39038
1675988297994036807,21.101582,12.690976,-150.02325
1675988298192595557,23.639889,11.250135,-151.33551
1675988298393551078,22.330801,8.32596,-150.77377
1675988298594599047,17.274311,-9.226575,-146.62155
1675988298793504515,17.33575,-29.36436,-114.34497
1675988298994279151,14.810581,-29.153862,-118.74106
1675988299193533578,13.391094,-28.37371,-109.32365
1675988299393996130,9.651811,-27.384819,-115.508316
1675988299594404202,5.7399907,-26.87089,-114.84598
1675988299794161494,5.102213,-26.028864,-119.8772
1675988299994066859,5.2957277,-25.547215,-115.5219
1675988300193253421,4.6971607,-24.303406,-116.495674
1675988300393408733,7.487101,-25.128325,-115.63461
1675988300593205921,11.785876,-25.331043,-115.55289
1675988300793491546,14.086951,-23.702393,-113.19214
1675988300994593056,17.078423,-23.880318,-116.02159
1675988301195157848,19.401093,-21.86487,-111.63307
1675988301392437952,28.633976,-18.704386,-103.45238
1675988301593743212,32.852665,-18.33435,-95.85355
1675988301793457691,19.59109,-22.377594,-80.130806
1675988301994072587,16.472536,-28.36119,-75.615204
1675988302192456597,-2.47902,-35.97283,-94.218
1675988302392519358,-2.7986777,-29.646412,-112.9649
1675988302592341493,-1.1892225,-25.09579,-115.71981
1675988302793439566,-0.05166745,-28.076199,-120.084496
1675988302992458993,0.036682516,-30.778824,-123.98242
1675988303194328576,-1.4415901,-35.416622,-123.4096
1675988303392913993,0.4348651,-39.436638,-119.51076
1675988303592604618,3.9222755,-42.51538,-113.68776
1675988303792718107,8.222738,-42.580444,-104.80998
1675988303992675711,13.200167,-41.0114,-98.2067
1675988304192420867,14.838137,-39.2366,-94.18184
1675988304393283732,21.0397,-39.605247,-91.94973
1675988304593595346,18.08547,-36.66925,-88.23207
1675988304792918992,10.471831,-36.681976,-87.50722
1675988304995837325,7.672493,-36.6756,-88.439316
1675988305192745815,9.679599,-35.046867,-85.171585
1675988305393233315,9.955471,-33.010284,-81.95299
1675988305592696961,4.7523527,-31.942142,-83.00171
1675988305792713992,0.009359986,-31.742065,-82.098816
1675988305992696700,3.3544655,-26.722443,-76.61369
1675988306192990137,8.220555,-20.186049,-71.611694
1675988306392367637,7.992818,-14.897896,-69.603745
1675988306595216960,7.2147303,-11.334908,-68.029594
1675988306794192950,6.515663,-8.283045,-65.401634
1675988306993589460,8.629913,-2.7203326,-63.35776
1675988307194518054,10.025033,0.2881725,-62.79352
1675988307392529199,4.9701233,1.652055,-64.52275
1675988307592758470,2.2678277,2.04687,-63.428307
1675988307792483314,3.6485553,4.011525,-63.23468
1675988307992744980,5.797913,6.225683,-61.70137
1675988308193160345,4.5338326,8.055713,-61.84018
1675988308392630553,4.627613,8.441378,-60.18949
1675988308592985189,3.1134527,8.77257,-61.21918
1675988308793424199,0.0908851,8.702986,-61.69619
1675988308994332949,-0.96519005,8.459124,-61.37715
1675988309193323001,-3.512513,10.629158,-62.023136
1675988309393339876,-7.9031553,11.774191,-65.19059
1675988309592725397,-13.030785,13.875616,-67.52371
1675988309792603626,-15.737206,16.182766,-69.29558
1675988309992980188,-17.112316,17.465086,-72.88847
1675988310193483730,-18.234707,17.227352,-71.51579
1675988310393063730,-18.47388,16.990456,-72.71374
1675988310592927427,-19.398525,15.775396,-73.4447
1675988310793505656,-19.157558,16.603306,-72.77596
1675988310993510396,-18.081444,18.11688,-72.34965
1675988311192936021,-17.920921,18.71784,-71.97925
1675988311392416281,-18.074432,18.712337,-72.27747
1675988311593451073,-18.910763,18.762527,-73.09122
1675988311792490812,-19.073896,18.159348,-73.762314
1675988311992539094,-20.58361,17.757458,-73.35997
1675988312192993885,-19.823689,18.220613,-73.29935
1675988312393222218,-18.992859,18.018368,-72.9359
1675988312593121697,-18.530312,18.40503,-72.2686
1675988312792638208,-18.979832,18.692627,-72.26271
1675988312995055031,-18.987293,18.538906,-72.93852
1675988313193319510,-18.539421,17.734104,-72.49074
1675988313392377895,-18.98568,18.024471,-72.10899
1675988313592563989,-18.543625,17.583158,-72.79068
1675988313793079874,-17.17741,17.766998,-72.061844
1675988313992648624,-18.077385,18.194017,-71.97417
1675988314193585343,-17.698095,17.909222,-71.377426
1675988314392211072,-17.849281,17.75832,-71.22388
1675988314593525655,-17.255672,17.320847,-71.83284
1675988314794368780,-18.084316,17.303888,-71.66897
1675988314993130499,-17.255589,17.02617,-71.45548
1675988315192672321,-17.402206,16.879158,-70.77573
1675988315392663780,-16.577393,16.598106,-71.01327
