1675934377154691978,0.20129395,-0.32125854,0.01272583
1675934377348155728,-6.5612793E-4,-0.0033721924,-2.1362305E-4
1675934377541336718,-0.017990112,0.018859863,-0.11116028
1675934377736421353,0.009979248,-0.14228821,-9.460449E-4
1675934377930660207,-0.01739502,0.20211792,-0.09051514
1675934378125517916,2.1616974,0.056732178,-0.08232117
1675934378318545155,2.9712372,0.93540955,0.61112976
1675934378519778645,1.8432007,-1.5008545,0.7969513
1675934378714007290,0.904541,-1.9590149,0.6464386
1675934378901953280,-1.8664856,-1.6333008,-1.7098083
1675934379096098748,-0.04975891,-1.3840637,-1.8933105
1675934379295854686,2.0208435,3.0928802,0.440094
1675934379488759894,-0.63668823,2.3015594,0.3214569
1675934379678998800,-0.3939209,2.0663757,0.8906708
1675934379874980311,-0.3079071,-2.807022,0.027389526
1675934380070788800,-0.34603882,-10.656464,1.2277374
1675934380259828696,-0.42214966,-4.590637,1.396347
1675934380456201821,0.32566833,0.14884949,0.15969849
1675934380648017602,-1.6642914,-0.35890198,-0.26496887
1675934380842134164,-0.68395996,-0.92004395,-0.97198486
1675934381036760623,0.5372772,0.24072266,-0.9338684
1675934381230905206,0.31663513,2.1929474,0.49751282
1675934381425490623,-0.17120361,1.7158508,0.28041077
1675934381618930258,0.1116333,-0.276062,-0.24700928
1675934381812817029,-0.23460388,0.37036133,-0.30845642
1675934382007854633,-0.3897705,1.3185425,0.17216492
1675934382199639685,-0.20675659,1.2763977,0.2077179
1675934382396512966,0.13838196,1.0440216,-0.3638153
1675934382588955414,0.71736145,1.5310059,-0.025024414
1675934382783396924,0.99739075,1.7830505,-0.42929077
1675934382977409737,0.6491852,1.0957031,-0.23712158
1675934383173548122,0.45848083,-0.04576111,0.44607544
1675934383365113851,0.3922577,-0.3149109,0.40098572
1675934383559412132,-1.441803,-0.3149109,0.29481506
1675934383756519580,-0.73625183,-0.92456055,-0.08329773
1675934383947814320,-0.31329346,-0.99346924,0.44021606
1675934384143829059,-0.74627686,-0.20080566,0.24620056
1675934384338086871,-0.15531921,0.43962097,0.08981323
1675934384528918382,0.49745178,1.0440216,0.18644714
1675934384727809319,0.36917114,1.3165894,-0.006210327
1675934384919721923,0.28193665,1.2222748,-0.10223389
1675934385111334007,0.29170227,0.9719391,-0.11897278
1675934385307041767,0.0423584,0.6966858,-0.13058472
1675934385503890829,-0.04975891,0.23864746,-0.13424683
1675934385697974111,0.13264465,-0.07899475,-0.18556213
1675934385891578798,0.09623718,0.0259552,-0.09259033
1675934386082497340,-0.019104004,0.059906006,-0.07609558
1675934386276127287,-0.034729004,-0.10990906,-0.08207703
1675934386470865621,-0.17071533,0.04928589,-0.1343689
1675934386665008850,-0.06137085,0.07359314,-0.06643677
1675934386860585621,0.092437744,-0.07398987,-0.11677551
1675934387051454475,0.0035095215,-0.061523438,-0.05935669
1675934387244955047,-0.06454468,-0.031341553,-0.008651733
1675934387442370047,-0.10205078,-0.060791016,0.050354004
1675934387636983120,-0.029968262,-0.25590515,0.024337769
1675934387830792339,-0.02947998,-0.2879181,-0.0020599365
1675934388023386505,-0.046829224,-0.22291565,0.062088013
1675934388216100360,0.04246521,-0.20690918,-0.020019531
1675934388413744370,-0.0063934326,-0.05357361,-0.01953125
1675934388608370724,-0.042663574,0.03401184,0.0569458
1675934388801849109,-0.019821167,0.039016724,-5.79834E-4
1675934388996365099,-0.029724121,0.10070801,-0.002532959
1675934389186853015,-0.038146973,0.19747925,0.011627197
1675934389382199890,0.0046081543,0.19857788,-0.0013275146
1675934389575980047,0.041366577,0.16607666,-0.03100586
1675934389772314786,0.023773193,0.17366028,-0.03125
1675934389967392234,0.0032653809,0.17327881,0.008331299
1675934390156351505,0.0027618408,0.14738464,0.0067443848
1675934390352377494,-0.009689331,0.11720276,-0.004135132
1675934390544673223,-0.007858276,0.08569336,-0.01586914
1675934390738733744,0.012054443,0.050750732,0.0057678223
1675934390934825515,0.01852417,0.022155762,0.010040283
1675934391128384421,-0.001739502,-0.0027618408,-0.0074310303
1675934391325476504,-0.015304565,0.005554199,-0.0047454834
1675934391518212910,-0.010665894,0.015319824,0.0082092285
1675934391711064264,-0.0022277832,0.021072388,0.004058838
1675934391905106139,0.0019226074,0.01802063,-0.0074310303
1675934392098070723,0.008392334,0.012390137,-0.009017944
1675934392293046868,0.0105896,0.01727295,-0.002670288
1675934392487811035,3.2043457E-4,0.024978638,-0.0019226074
1675934392680359264,-0.0082092285,0.032302856,-0.008041382
1675934392874246816,-0.003692627,0.03804016,-0.008895874
1675934393068495410,0.0066833496,0.039871216,-0.0054779053
1675934393262232389,0.013153076,0.03364563,-0.0066986084
1675934393455720149,0.008880615,0.028030396,-0.008285522
1675934393650196295,0.0021514893,0.026321411,-0.0051116943
1675934393844266607,7.019043E-4,0.026687622,-0.0019226074
1675934394038574524,4.4250488E-4,0.030090332,-0.0029144287
